,0,1,2,3,4,5,6,7,8,9,10
300,,12.0,13.0,13.0,16.0,11.0,7.0,13.0,21.0,13.0,11.0
301,,11.0,13.0,17.0,15.0,5.0,13.0,11.0,10.0,17.0,10.0
302,,11.0,6.0,16.0,7.0,11.0,10.0,13.0,18.0,18.0,9.0
303,,12.0,8.0,16.0,20.0,7.0,11.0,16.0,16.0,18.0,7.0
304,,7.0,17.0,15.0,2.0,10.0,12.0,16.0,12.0,11.0,14.0
305,,2.0,13.0,16.0,11.0,10.0,9.0,12.0,11.0,13.0,11.0
306,,4.0,4.0,11.0,9.0,10.0,8.0,16.0,20.0,23.0,15.0
307,,11.0,9.0,11.0,12.0,17.0,3.0,12.0,14.0,,7.0
308,,13.0,16.0,13.0,11.0,13.0,2.0,11.0,10.0,,9.0
309,,7.0,5.0,21.0,1.0,11.0,10.0,9.0,16.0,,2.0
310,,7.0,13.0,11.0,11.0,11.0,3.0,13.0,8.0,,15.0
311,,10.0,1.0,13.0,6.0,13.0,10.0,14.0,15.0,,8.0
312,,4.0,11.0,14.0,12.0,9.0,5.0,4.0,12.0,,11.0
313,,2.0,10.0,8.0,14.0,12.0,1.0,17.0,16.0,,6.0
314,,12.0,9.0,12.0,14.0,15.0,1.0,10.0,10.0,,12.0
315,,9.0,12.0,23.0,5.0,12.0,1.0,6.0,12.0,,12.0
316,,10.0,12.0,6.0,7.0,13.0,11.0,16.0,11.0,,12.0
317,,20.0,10.0,19.0,14.0,11.0,6.0,7.0,15.0,,6.0
318,,5.0,11.0,10.0,7.0,15.0,5.0,5.0,17.0,,1.0
319,,12.0,14.0,16.0,10.0,11.0,6.0,9.0,10.0,,5.0
320,,17.0,15.0,20.0,14.0,16.0,14.0,8.0,14.0,,9.0
321,,11.0,13.0,14.0,11.0,2.0,2.0,8.0,10.0,,7.0
322,,10.0,8.0,18.0,17.0,10.0,11.0,15.0,13.0,,2.0
323,,8.0,15.0,6.0,13.0,12.0,4.0,7.0,15.0,,4.0
324,,1.0,4.0,11.0,12.0,6.0,3.0,10.0,18.0,,5.0
325,,11.0,16.0,12.0,16.0,9.0,8.0,13.0,12.0,,7.0
326,,6.0,7.0,15.0,8.0,4.0,11.0,3.0,12.0,,12.0
327,,14.0,12.0,11.0,7.0,12.0,4.0,0.0,19.0,,1.0
328,,14.0,2.0,16.0,15.0,12.0,7.0,9.0,10.0,,3.0
329,,12.0,9.0,16.0,13.0,22.0,3.0,18.0,10.0,,9.0
330,,11.0,14.0,17.0,12.0,5.0,8.0,16.0,13.0,,4.0
331,,2.0,8.0,13.0,16.0,17.0,7.0,8.0,14.0,,3.0
332,,11.0,20.0,7.0,17.0,16.0,11.0,11.0,15.0,,11.0
333,,12.0,10.0,13.0,16.0,11.0,4.0,10.0,16.0,,1.0
334,,9.0,10.0,6.0,18.0,13.0,6.0,4.0,11.0,,9.0
335,,4.0,15.0,13.0,15.0,4.0,13.0,11.0,11.0,,13.0
336,,6.0,16.0,18.0,4.0,7.0,1.0,0.0,13.0,,13.0
337,,10.0,17.0,11.0,11.0,6.0,13.0,4.0,14.0,,8.0
338,,13.0,10.0,13.0,10.0,8.0,13.0,16.0,17.0,,4.0
339,,16.0,20.0,10.0,15.0,9.0,7.0,15.0,8.0,,10.0
340,,8.0,14.0,14.0,16.0,12.0,2.0,12.0,8.0,,9.0
341,,12.0,6.0,19.0,17.0,12.0,4.0,18.0,4.0,,8.0
342,,11.0,13.0,13.0,10.0,10.0,8.0,15.0,15.0,,10.0
343,,8.0,17.0,4.0,15.0,14.0,8.0,10.0,6.0,,0.0
344,,16.0,12.0,12.0,14.0,15.0,10.0,9.0,8.0,,4.0
345,,19.0,12.0,19.0,20.0,6.0,3.0,15.0,17.0,,6.0
346,,10.0,4.0,14.0,15.0,9.0,0.0,15.0,2.0,,13.0
347,,16.0,15.0,14.0,10.0,20.0,14.0,5.0,14.0,,14.0
348,,11.0,13.0,8.0,19.0,8.0,3.0,0.0,9.0,,8.0
349,,13.0,15.0,15.0,22.0,15.0,6.0,6.0,12.0,,8.0
350,,4.0,15.0,12.0,12.0,8.0,10.0,16.0,21.0,,10.0
351,,7.0,8.0,13.0,17.0,14.0,7.0,18.0,14.0,,2.0
352,,10.0,5.0,2.0,12.0,13.0,1.0,4.0,12.0,,3.0
353,,4.0,3.0,13.0,12.0,17.0,3.0,11.0,14.0,,7.0
354,,6.0,17.0,12.0,2.0,10.0,2.0,2.0,17.0,,8.0
355,,1.0,9.0,18.0,16.0,14.0,0.0,15.0,15.0,,2.0
356,,6.0,5.0,18.0,15.0,14.0,5.0,5.0,15.0,,12.0
357,,9.0,12.0,14.0,18.0,13.0,9.0,13.0,15.0,,12.0
358,,15.0,3.0,7.0,11.0,17.0,8.0,3.0,16.0,,10.0
359,,18.0,6.0,15.0,12.0,13.0,3.0,11.0,14.0,,14.0
360,,11.0,13.0,15.0,14.0,12.0,11.0,14.0,13.0,,14.0
361,,4.0,6.0,13.0,18.0,15.0,1.0,9.0,16.0,,7.0
362,,4.0,8.0,18.0,14.0,15.0,4.0,17.0,23.0,,7.0
363,,3.0,4.0,14.0,14.0,12.0,11.0,6.0,12.0,,10.0
364,,14.0,12.0,14.0,14.0,9.0,13.0,1.0,12.0,,11.0
365,,13.0,10.0,20.0,11.0,11.0,10.0,2.0,16.0,,5.0
366,,12.0,6.0,9.0,18.0,14.0,6.0,12.0,,,13.0
367,,17.0,8.0,10.0,21.0,14.0,10.0,11.0,,,18.0
368,,10.0,11.0,11.0,17.0,13.0,6.0,4.0,,,7.0
369,,1.0,16.0,19.0,12.0,9.0,6.0,10.0,,,12.0
370,,4.0,7.0,,18.0,13.0,9.0,13.0,,,18.0
371,,11.0,12.0,,7.0,15.0,10.0,1.0,,,8.0
372,,7.0,12.0,,18.0,19.0,14.0,8.0,,,5.0
373,,15.0,15.0,,14.0,4.0,3.0,16.0,,,1.0
374,,7.0,18.0,,18.0,16.0,4.0,10.0,,,1.0
375,,3.0,17.0,,7.0,16.0,1.0,1.0,,,13.0
376,,10.0,9.0,,15.0,5.0,6.0,2.0,,,7.0
377,,9.0,11.0,,18.0,5.0,1.0,7.0,,,9.0
378,,6.0,10.0,,10.0,10.0,3.0,12.0,,,10.0
379,,7.0,18.0,,15.0,11.0,13.0,19.0,,,15.0
380,,8.0,10.0,,20.0,14.0,9.0,16.0,,,8.0
381,,12.0,11.0,,2.0,13.0,5.0,14.0,,,12.0
382,,5.0,5.0,,20.0,19.0,8.0,1.0,,,12.0
383,,11.0,5.0,,13.0,15.0,9.0,14.0,,,9.0
384,,19.0,14.0,,14.0,16.0,9.0,0.0,,,17.0
385,,3.0,19.0,,9.0,14.0,3.0,15.0,,,13.0
386,,7.0,18.0,,21.0,19.0,10.0,9.0,,,12.0
387,,7.0,18.0,,1.0,12.0,10.0,11.0,,,8.0
388,,1.0,14.0,,12.0,15.0,5.0,9.0,,,2.0
389,,4.0,11.0,,5.0,7.0,12.0,4.0,,,13.0
390,,6.0,12.0,,17.0,13.0,7.0,9.0,,,11.0
391,,7.0,15.0,,11.0,16.0,15.0,5.0,,,9.0
392,,12.0,18.0,,11.0,17.0,10.0,0.0,,,2.0
393,,8.0,17.0,,18.0,5.0,7.0,9.0,,,5.0
394,,7.0,13.0,,15.0,16.0,12.0,19.0,,,10.0
395,,13.0,10.0,,15.0,15.0,0.0,15.0,,,17.0
396,,17.0,8.0,,8.0,14.0,8.0,15.0,,,6.0
397,,5.0,17.0,,19.0,12.0,10.0,6.0,,,10.0
398,,7.0,5.0,,,14.0,14.0,3.0,,,14.0
399,,3.0,15.0,,,16.0,10.0,8.0,,,15.0
400,,11.0,9.0,,,14.0,16.0,10.0,,,13.0
401,,5.0,15.0,,,15.0,4.0,14.0,,,11.0
402,,14.0,4.0,,,8.0,14.0,14.0,,,9.0
403,,15.0,12.0,,,17.0,7.0,0.0,,,15.0
404,,2.0,19.0,,,17.0,5.0,3.0,,,7.0
405,,10.0,14.0,,,13.0,12.0,-1.0,,,18.0
406,,4.0,7.0,,,10.0,2.0,12.0,,,14.0
407,,16.0,13.0,,,10.0,7.0,11.0,,,13.0
408,,4.0,21.0,,,15.0,9.0,6.0,,,14.0
409,,9.0,15.0,,,11.0,10.0,20.0,,,13.0
410,,9.0,15.0,,,15.0,10.0,14.0,,,10.0
411,,5.0,7.0,,,8.0,0.0,14.0,,,11.0
412,,10.0,11.0,,,12.0,4.0,1.0,,,6.0
413,,10.0,12.0,,,21.0,8.0,1.0,,,11.0
414,,5.0,13.0,,,12.0,8.0,12.0,,,15.0
415,,4.0,13.0,,,18.0,8.0,4.0,,,11.0
416,,9.0,11.0,,,8.0,5.0,8.0,,,10.0
417,,4.0,17.0,,,9.0,8.0,10.0,,,16.0
418,,10.0,16.0,,,10.0,8.0,14.0,,,15.0
419,,13.0,13.0,,,9.0,2.0,13.0,,,12.0
420,,4.0,15.0,,,11.0,9.0,15.0,,,4.0
421,,8.0,11.0,,,17.0,0.0,4.0,,,19.0
422,,8.0,7.0,,,13.0,10.0,8.0,,,16.0
423,,1.0,12.0,,,15.0,4.0,11.0,,,19.0
424,,4.0,4.0,,,12.0,3.0,13.0,,,22.0
425,,1.0,12.0,,,14.0,6.0,11.0,,,13.0
426,,6.0,2.0,,,20.0,5.0,8.0,,,13.0
427,,8.0,13.0,,,15.0,7.0,15.0,,,11.0
428,,11.0,13.0,,,18.0,8.0,13.0,,,10.0
429,,9.0,10.0,,,11.0,7.0,11.0,,,11.0
430,,16.0,6.0,,,11.0,9.0,5.0,,,17.0
431,,8.0,9.0,,,15.0,10.0,4.0,,,16.0
432,,13.0,13.0,,,22.0,7.0,15.0,,,11.0
433,,5.0,9.0,,,10.0,16.0,13.0,,,16.0
434,,4.0,13.0,,,16.0,8.0,2.0,,,14.0
435,,9.0,11.0,,,14.0,16.0,13.0,,,16.0
436,,5.0,12.0,,,21.0,9.0,8.0,,,6.0
437,,13.0,16.0,,,,7.0,16.0,,,10.0
438,,12.0,16.0,,,,11.0,3.0,,,14.0
439,,4.0,13.0,,,,9.0,0.0,,,18.0
440,,16.0,2.0,,,,4.0,14.0,,,9.0
441,,13.0,14.0,,,,1.0,14.0,,,12.0
442,,7.0,0.0,,,,11.0,13.0,,,10.0
443,,10.0,16.0,,,,0.0,6.0,,,11.0
444,,11.0,11.0,,,,0.0,11.0,,,20.0
445,,17.0,14.0,,,,8.0,13.0,,,13.0
446,,10.0,18.0,,,,10.0,3.0,,,14.0
447,,13.0,10.0,,,,12.0,5.0,,,16.0
448,,14.0,13.0,,,,2.0,4.0,,,10.0
449,,10.0,17.0,,,,6.0,13.0,,,15.0
450,,6.0,8.0,,,,13.0,10.0,,,12.0
451,,7.0,1.0,,,,1.0,17.0,,,17.0
452,,15.0,15.0,,,,0.0,0.0,,,16.0
453,,5.0,12.0,,,,5.0,11.0,,,12.0
454,,14.0,15.0,,,,4.0,8.0,,,14.0
455,,3.0,15.0,,,,3.0,19.0,,,10.0
456,,6.0,15.0,,,,2.0,3.0,,,16.0
457,,10.0,9.0,,,,10.0,18.0,,,7.0
458,,7.0,14.0,,,,8.0,13.0,,,15.0
459,,-3.0,11.0,,,,10.0,4.0,,,17.0
460,,11.0,11.0,,,,9.0,15.0,,,20.0
461,,9.0,11.0,,,,5.0,7.0,,,14.0
462,,11.0,10.0,,,,6.0,8.0,,,3.0
463,,11.0,6.0,,,,5.0,16.0,,,2.0
464,,5.0,17.0,,,,6.0,2.0,,,14.0
465,,6.0,13.0,,,,7.0,2.0,,,5.0
466,,5.0,12.0,,,,11.0,15.0,,,14.0
467,,1.0,11.0,,,,6.0,17.0,,,9.0
468,,2.0,4.0,,,,7.0,0.0,,,15.0
469,,5.0,18.0,,,,9.0,8.0,,,16.0
470,,3.0,11.0,,,,15.0,12.0,,,4.0
471,,9.0,14.0,,,,6.0,11.0,,,1.0
472,,5.0,5.0,,,,6.0,8.0,,,10.0
473,,0.0,9.0,,,,10.0,6.0,,,12.0
474,,10.0,11.0,,,,18.0,9.0,,,12.0
475,,4.0,18.0,,,,7.0,4.0,,,6.0
476,,8.0,8.0,,,,2.0,6.0,,,9.0
477,,15.0,20.0,,,,-2.0,15.0,,,14.0
478,,4.0,14.0,,,,4.0,2.0,,,10.0
479,,11.0,6.0,,,,7.0,9.0,,,18.0
480,,10.0,17.0,,,,3.0,3.0,,,10.0
481,,10.0,7.0,,,,7.0,4.0,,,16.0
482,,12.0,9.0,,,,2.0,3.0,,,7.0
483,,20.0,23.0,,,,8.0,10.0,,,8.0
484,,20.0,19.0,,,,4.0,9.0,,,13.0
485,,7.0,12.0,,,,12.0,8.0,,,9.0
486,,6.0,20.0,,,,5.0,2.0,,,15.0
487,,4.0,7.0,,,,10.0,6.0,,,4.0
488,,3.0,14.0,,,,12.0,10.0,,,13.0
489,,16.0,14.0,,,,15.0,11.0,,,8.0
490,,0.0,16.0,,,,12.0,7.0,,,9.0
491,,3.0,15.0,,,,9.0,5.0,,,12.0
492,,8.0,17.0,,,,12.0,11.0,,,16.0
493,,12.0,14.0,,,,2.0,8.0,,,1.0
494,,12.0,14.0,,,,2.0,4.0,,,8.0
495,,3.0,1.0,,,,12.0,11.0,,,16.0
496,,3.0,13.0,,,,10.0,5.0,,,9.0
497,,8.0,11.0,,,,10.0,12.0,,,8.0
498,,11.0,4.0,,,,0.0,3.0,,,6.0
499,,7.0,9.0,,,,5.0,16.0,,,8.0
500,,11.0,11.0,,,,9.0,18.0,,,10.0
501,,11.0,16.0,,,,7.0,6.0,,,15.0
502,,6.0,8.0,,,,5.0,11.0,,,11.0
503,,12.0,12.0,,,,5.0,0.0,,,13.0
504,,12.0,17.0,,,,4.0,2.0,,,6.0
505,,15.0,11.0,,,,4.0,0.0,,,13.0
506,,10.0,12.0,,,,9.0,13.0,,,17.0
507,,14.0,10.0,,,,2.0,10.0,,,11.0
508,,7.0,8.0,,,,8.0,7.0,,,14.0
509,,6.0,14.0,,,,4.0,14.0,,,5.0
510,,7.0,10.0,,,,3.0,6.0,,,10.0
511,,8.0,9.0,,,,6.0,14.0,,,10.0
512,,8.0,14.0,,,,0.0,14.0,,,9.0
513,,10.0,8.0,,,,8.0,14.0,,,17.0
514,,12.0,10.0,,,,6.0,20.0,,,14.0
515,,11.0,14.0,,,,11.0,5.0,,,5.0
516,,14.0,14.0,,,,5.0,11.0,,,13.0
517,,12.0,11.0,,,,10.0,14.0,,,10.0
518,,14.0,14.0,,,,0.0,15.0,,,16.0
519,,14.0,17.0,,,,1.0,13.0,,,17.0
520,,11.0,19.0,,,,0.0,3.0,,,11.0
521,,10.0,9.0,,,,10.0,1.0,,,18.0
522,,13.0,13.0,,,,7.0,12.0,,,9.0
523,,15.0,10.0,,,,11.0,9.0,,,12.0
524,,14.0,14.0,,,,5.0,12.0,,,8.0
525,,10.0,7.0,,,,13.0,12.0,,,11.0
526,,18.0,10.0,,,,3.0,10.0,,,2.0
527,,6.0,11.0,,,,16.0,14.0,,,8.0
528,,4.0,12.0,,,,9.0,13.0,,,12.0
529,,7.0,13.0,,,,5.0,6.0,,,19.0
530,,10.0,11.0,,,,2.0,14.0,,,20.0
531,,20.0,11.0,,,,6.0,4.0,,,14.0
532,,16.0,16.0,,,,7.0,13.0,,,7.0
533,,10.0,11.0,,,,9.0,16.0,,,13.0
534,,8.0,9.0,,,,11.0,12.0,,,6.0
535,,5.0,13.0,,,,5.0,7.0,,,17.0
536,,5.0,7.0,,,,11.0,9.0,,,8.0
537,,6.0,12.0,,,,9.0,1.0,,,7.0
538,,1.0,10.0,,,,14.0,13.0,,,12.0
539,,16.0,17.0,,,,15.0,6.0,,,14.0
540,,7.0,14.0,,,,16.0,1.0,,,9.0
541,,10.0,9.0,,,,10.0,12.0,,,9.0
542,,8.0,6.0,,,,10.0,9.0,,,5.0
543,,9.0,0.0,,,,12.0,15.0,,,8.0
544,,1.0,12.0,,,,17.0,8.0,,,16.0
545,,10.0,9.0,,,,8.0,11.0,,,12.0
546,,7.0,11.0,,,,15.0,5.0,,,10.0
547,,8.0,11.0,,,,7.0,3.0,,,9.0
548,,4.0,8.0,,,,8.0,1.0,,,13.0
549,,8.0,5.0,,,,11.0,-1.0,,,19.0
550,,4.0,6.0,,,,18.0,15.0,,,8.0
551,,6.0,6.0,,,,14.0,8.0,,,9.0
552,,11.0,10.0,,,,12.0,14.0,,,9.0
553,,9.0,15.0,,,,5.0,8.0,,,19.0
554,,1.0,15.0,,,,2.0,1.0,,,16.0
555,,4.0,9.0,,,,3.0,10.0,,,7.0
556,,8.0,6.0,,,,4.0,11.0,,,13.0
557,,5.0,5.0,,,,4.0,15.0,,,13.0
558,,12.0,3.0,,,,9.0,17.0,,,12.0
559,,2.0,9.0,,,,15.0,13.0,,,16.0
560,,14.0,15.0,,,,13.0,11.0,,,10.0
561,,5.0,8.0,,,,-1.0,17.0,,,17.0
562,,2.0,11.0,,,,13.0,17.0,,,13.0
563,,10.0,12.0,,,,11.0,13.0,,,8.0
564,,10.0,16.0,,,,17.0,17.0,,,13.0
565,,6.0,7.0,,,,17.0,9.0,,,14.0
566,,9.0,13.0,,,,12.0,13.0,,,13.0
567,,9.0,12.0,,,,10.0,8.0,,,14.0
568,,12.0,9.0,,,,13.0,11.0,,,18.0
569,,-1.0,3.0,,,,13.0,2.0,,,11.0
570,,12.0,16.0,,,,16.0,12.0,,,18.0
571,,3.0,11.0,,,,9.0,2.0,,,15.0
572,,9.0,11.0,,,,14.0,2.0,,,12.0
573,,2.0,10.0,,,,8.0,6.0,,,14.0
574,,4.0,7.0,,,,4.0,20.0,,,9.0
575,,7.0,12.0,,,,6.0,4.0,,,9.0
576,,8.0,12.0,,,,8.0,12.0,,,9.0
577,,11.0,17.0,,,,16.0,17.0,,,4.0
578,,7.0,17.0,,,,10.0,10.0,,,2.0
579,,10.0,6.0,,,,18.0,16.0,,,14.0
580,,12.0,6.0,,,,4.0,1.0,,,15.0
581,,13.0,12.0,,,,4.0,3.0,,,14.0
582,,8.0,21.0,,,,9.0,1.0,,,12.0
583,,11.0,8.0,,,,5.0,2.0,,,7.0
584,,6.0,16.0,,,,4.0,6.0,,,21.0
585,,9.0,15.0,,,,3.0,7.0,,,11.0
586,,1.0,13.0,,,,5.0,5.0,,,15.0
587,,11.0,13.0,,,,9.0,8.0,,,17.0
588,,7.0,14.0,,,,10.0,7.0,,,14.0
589,,17.0,15.0,,,,5.0,14.0,,,-2.0
590,,4.0,11.0,,,,6.0,8.0,,,2.0
591,,15.0,12.0,,,,10.0,16.0,,,15.0
592,,8.0,11.0,,,,10.0,16.0,,,18.0
593,,13.0,15.0,,,,12.0,1.0,,,12.0
594,,4.0,11.0,,,,12.0,11.0,,,7.0
595,,13.0,4.0,,,,15.0,9.0,,,16.0
596,,18.0,19.0,,,,5.0,8.0,,,11.0
597,,16.0,16.0,,,,11.0,14.0,,,12.0
598,,12.0,6.0,,,,8.0,5.0,,,13.0
599,,4.0,9.0,,,,4.0,9.0,,,12.0
600,,14.0,9.0,,,,10.0,6.0,,,9.0
601,,13.0,16.0,,,,10.0,11.0,,,6.0
602,,10.0,1.0,,,,9.0,5.0,,,14.0
603,,6.0,19.0,,,,14.0,12.0,,,4.0
604,,3.0,16.0,,,,1.0,11.0,,,6.0
605,,6.0,9.0,,,,6.0,8.0,,,11.0
606,,11.0,9.0,,,,3.0,5.0,,,1.0
607,,16.0,7.0,,,,8.0,17.0,,,13.0
608,,12.0,18.0,,,,12.0,5.0,,,13.0
609,,15.0,12.0,,,,1.0,9.0,,,8.0
610,,12.0,17.0,,,,6.0,9.0,,,3.0
611,,15.0,20.0,,,,4.0,2.0,,,19.0
612,,9.0,10.0,,,,13.0,12.0,,,9.0
613,,9.0,8.0,,,,13.0,11.0,,,14.0
614,,3.0,9.0,,,,6.0,15.0,,,14.0
615,,15.0,5.0,,,,9.0,8.0,,,8.0
616,,12.0,12.0,,,,5.0,9.0,,,14.0
617,,14.0,3.0,,,,1.0,5.0,,,16.0
618,,10.0,15.0,,,,5.0,15.0,,,11.0
619,,9.0,16.0,,,,8.0,12.0,,,13.0
620,,9.0,11.0,,,,10.0,16.0,,,4.0
621,,12.0,15.0,,,,13.0,5.0,,,12.0
622,,5.0,9.0,,,,6.0,11.0,,,14.0
623,,10.0,16.0,,,,4.0,1.0,,,10.0
624,,7.0,6.0,,,,9.0,17.0,,,16.0
625,,4.0,14.0,,,,13.0,14.0,,,11.0
626,,20.0,7.0,,,,8.0,11.0,,,18.0
627,,20.0,7.0,,,,8.0,4.0,,,11.0
628,,3.0,19.0,,,,8.0,4.0,,,11.0
629,,4.0,10.0,,,,6.0,14.0,,,9.0
630,,10.0,15.0,,,,10.0,6.0,,,4.0
631,,8.0,16.0,,,,4.0,21.0,,,8.0
632,,6.0,13.0,,,,3.0,14.0,,,13.0
633,,14.0,13.0,,,,13.0,4.0,,,10.0
634,,14.0,9.0,,,,5.0,5.0,,,11.0
635,,11.0,14.0,,,,14.0,1.0,,,3.0
636,,6.0,17.0,,,,12.0,3.0,,,14.0
637,,10.0,13.0,,,,11.0,7.0,,,6.0
638,,10.0,12.0,,,,6.0,6.0,,,18.0
639,,6.0,10.0,,,,11.0,13.0,,,14.0
640,,19.0,6.0,,,,10.0,1.0,,,11.0
641,,8.0,4.0,,,,11.0,6.0,,,5.0
642,,12.0,14.0,,,,11.0,11.0,,,10.0
643,,5.0,10.0,,,,3.0,10.0,,,16.0
644,,9.0,9.0,,,,5.0,5.0,,,9.0
645,,5.0,16.0,,,,16.0,11.0,,,12.0
646,,14.0,6.0,,,,14.0,3.0,,,9.0
647,,5.0,13.0,,,,13.0,16.0,,,11.0
648,,3.0,8.0,,,,16.0,10.0,,,11.0
649,,0.0,21.0,,,,1.0,11.0,,,14.0
650,,11.0,19.0,,,,7.0,3.0,,,8.0
651,,9.0,14.0,,,,8.0,14.0,,,13.0
652,,14.0,12.0,,,,13.0,15.0,,,11.0
653,,8.0,16.0,,,,9.0,16.0,,,17.0
654,,5.0,18.0,,,,13.0,11.0,,,13.0
655,,13.0,12.0,,,,10.0,7.0,,,12.0
656,,12.0,11.0,,,,9.0,17.0,,,11.0
657,,6.0,15.0,,,,-1.0,2.0,,,6.0
658,,10.0,6.0,,,,13.0,15.0,,,13.0
659,,-1.0,12.0,,,,4.0,15.0,,,15.0
660,,10.0,8.0,,,,3.0,9.0,,,18.0
661,,3.0,17.0,,,,7.0,21.0,,,13.0
662,,14.0,18.0,,,,5.0,4.0,,,16.0
663,,14.0,7.0,,,,1.0,11.0,,,13.0
664,,3.0,17.0,,,,2.0,7.0,,,16.0
665,,5.0,8.0,,,,4.0,5.0,,,12.0
666,,9.0,15.0,,,,3.0,2.0,,,20.0
667,,15.0,2.0,,,,6.0,8.0,,,16.0
668,,12.0,13.0,,,,6.0,3.0,,,14.0
669,,13.0,3.0,,,,3.0,10.0,,,17.0
670,,15.0,8.0,,,,3.0,11.0,,,16.0
671,,8.0,9.0,,,,2.0,14.0,,,16.0
672,,17.0,2.0,,,,7.0,10.0,,,5.0
673,,13.0,2.0,,,,8.0,2.0,,,13.0
674,,12.0,7.0,,,,11.0,18.0,,,12.0
675,,4.0,16.0,,,,10.0,17.0,,,11.0
676,,7.0,18.0,,,,11.0,5.0,,,20.0
677,,9.0,22.0,,,,7.0,3.0,,,19.0
678,,8.0,14.0,,,,6.0,12.0,,,16.0
679,,9.0,6.0,,,,8.0,15.0,,,17.0
680,,16.0,12.0,,,,3.0,8.0,,,9.0
681,,11.0,13.0,,,,5.0,19.0,,,13.0
682,,15.0,21.0,,,,6.0,16.0,,,9.0
683,,12.0,13.0,,,,4.0,6.0,,,13.0
684,,12.0,16.0,,,,12.0,14.0,,,11.0
685,,10.0,7.0,,,,15.0,13.0,,,6.0
686,,10.0,12.0,,,,12.0,3.0,,,14.0
687,,14.0,4.0,,,,13.0,3.0,,,8.0
688,,13.0,16.0,,,,16.0,8.0,,,11.0
689,,16.0,18.0,,,,5.0,2.0,,,16.0
690,,7.0,4.0,,,,11.0,2.0,,,20.0
691,,6.0,13.0,,,,15.0,0.0,,,5.0
692,,10.0,12.0,,,,19.0,3.0,,,11.0
693,,6.0,9.0,,,,13.0,13.0,,,4.0
694,,12.0,13.0,,,,12.0,6.0,,,14.0
695,,8.0,5.0,,,,15.0,5.0,,,6.0
696,,13.0,2.0,,,,14.0,12.0,,,5.0
697,,13.0,10.0,,,,6.0,15.0,,,14.0
698,,12.0,6.0,,,,15.0,3.0,,,15.0
699,,2.0,15.0,,,,10.0,11.0,,,16.0
700,,0.0,10.0,,,,2.0,8.0,,,14.0
701,,5.0,1.0,,,,9.0,11.0,,,10.0
702,,7.0,19.0,,,,4.0,2.0,,,12.0
703,,6.0,13.0,,,,1.0,12.0,,,19.0
704,,9.0,11.0,,,,8.0,3.0,,,16.0
705,,8.0,18.0,,,,5.0,13.0,,,12.0
706,,8.0,4.0,,,,3.0,13.0,,,5.0
707,,0.0,10.0,,,,4.0,20.0,,,3.0
708,,3.0,13.0,,,,9.0,13.0,,,0.0
709,,13.0,17.0,,,,6.0,12.0,,,13.0
710,,13.0,9.0,,,,5.0,13.0,,,7.0
711,,13.0,6.0,,,,3.0,1.0,,,5.0
712,,13.0,9.0,,,,3.0,3.0,,,8.0
713,,2.0,19.0,,,,6.0,0.0,,,6.0
714,,14.0,15.0,,,,0.0,7.0,,,14.0
715,,1.0,2.0,,,,0.0,8.0,,,9.0
716,,20.0,13.0,,,,16.0,12.0,,,10.0
717,,8.0,8.0,,,,3.0,2.0,,,3.0
718,,10.0,13.0,,,,6.0,16.0,,,11.0
719,,0.0,15.0,,,,11.0,6.0,,,9.0
720,,11.0,8.0,,,,10.0,2.0,,,9.0
721,,2.0,14.0,,,,7.0,8.0,,,14.0
722,,4.0,11.0,,,,9.0,2.0,,,10.0
723,,14.0,12.0,,,,12.0,4.0,,,13.0
724,,5.0,16.0,,,,16.0,4.0,,,14.0
725,,12.0,17.0,,,,11.0,16.0,,,12.0
726,,8.0,3.0,,,,14.0,1.0,,,16.0
727,,7.0,11.0,,,,14.0,15.0,,,12.0
728,,5.0,15.0,,,,13.0,1.0,,,13.0
729,,2.0,14.0,,,,6.0,2.0,,,13.0
730,,1.0,5.0,,,,12.0,9.0,,,9.0
731,,7.0,14.0,,,,11.0,8.0,,,11.0
732,,4.0,8.0,,,,16.0,10.0,,,13.0
733,,5.0,14.0,,,,12.0,9.0,,,18.0
734,,12.0,4.0,,,,10.0,4.0,,,10.0
735,,16.0,7.0,,,,12.0,7.0,,,12.0
736,,13.0,17.0,,,,18.0,2.0,,,6.0
737,,11.0,11.0,,,,8.0,4.0,,,14.0
738,,7.0,15.0,,,,13.0,2.0,,,13.0
739,,7.0,18.0,,,,10.0,3.0,,,13.0
740,,9.0,0.0,,,,7.0,1.0,,,10.0
741,,12.0,11.0,,,,12.0,10.0,,,13.0
742,,5.0,4.0,,,,13.0,3.0,,,1.0
743,,9.0,17.0,,,,10.0,14.0,,,0.0
744,,11.0,11.0,,,,10.0,16.0,,,3.0
745,,13.0,10.0,,,,5.0,10.0,,,8.0
746,,15.0,14.0,,,,11.0,17.0,,,5.0
747,,13.0,13.0,,,,9.0,2.0,,,2.0
748,,8.0,15.0,,,,11.0,7.0,,,7.0
749,,9.0,14.0,,,,13.0,12.0,,,17.0
750,,7.0,13.0,,,,7.0,15.0,,,12.0
751,,5.0,12.0,,,,9.0,14.0,,,12.0
752,,6.0,16.0,,,,9.0,3.0,,,20.0
753,,10.0,18.0,,,,13.0,9.0,,,9.0
754,,14.0,12.0,,,,13.0,7.0,,,5.0
755,,4.0,4.0,,,,10.0,13.0,,,9.0
756,,16.0,20.0,,,,14.0,10.0,,,12.0
757,,5.0,17.0,,,,16.0,11.0,,,4.0
